[2025-05-12 11:52:44,241] [INFO] Worker lanzado: mhi2_minoria sobre EURUSD
[2025-05-12 11:52:44,261] [INFO] Worker lanzado: mhi3_maioria sobre EURUSD
[2025-05-12 11:52:44,265] [INFO] Worker lanzado: mhi3_minoria sobre EURUSD
[2025-05-12 11:52:44,277] [INFO] Worker lanzado: milhao_maioria sobre EURUSD
[2025-05-12 11:52:44,281] [INFO] Worker lanzado: milhao_minoria sobre EURUSD
[2025-05-12 11:52:44,285] [INFO] Worker lanzado: padrao_impar sobre EURUSD
[2025-05-12 11:52:44,322] [INFO] Worker lanzado: melhor_de_3 sobre EURUSD
[2025-05-12 11:52:44,339] [INFO] Worker lanzado: padrao_23 sobre EURUSD
[2025-05-12 11:52:44,343] [INFO] Worker lanzado: turno_over sobre EURUSD
[2025-05-12 11:52:44,352] [INFO] Worker lanzado: seven_flip sobre EURUSD
[2025-05-12 11:52:44,374] [INFO] Worker lanzado: gaba sobre EURUSD
[2025-05-12 11:52:44,391] [INFO] Worker lanzado: five_flip sobre EURUSD
[2025-05-12 11:52:44,393] [INFO] Worker lanzado: reversao sobre EURUSD
[2025-05-12 11:52:44,420] [INFO] Worker lanzado: tres_vizinhos sobre EURUSD
[2025-05-12 11:52:44,422] [INFO] Worker lanzado: torres_gemeas sobre EURUSD
[2025-05-12 11:52:44,425] [INFO] Worker lanzado: tres_mosqueteiros sobre EURUSD
[2025-05-12 11:52:44,428] [INFO] Worker lanzado: mhi1_maioria sobre USDJPY-OTC
[2025-05-12 11:52:44,437] [INFO] Worker lanzado: mhi1_minoria sobre USDJPY-OTC
[2025-05-12 11:52:44,438] [INFO] Worker lanzado: mhi2_maioria sobre USDJPY-OTC
[2025-05-12 11:52:44,440] [INFO] Worker lanzado: mhi2_minoria sobre USDJPY-OTC
[2025-05-12 11:52:44,442] [INFO] Worker lanzado: mhi3_maioria sobre USDJPY-OTC
[2025-05-12 11:52:44,447] [INFO] Worker lanzado: mhi3_minoria sobre USDJPY-OTC
[2025-05-12 11:52:44,456] [INFO] Worker lanzado: milhao_maioria sobre USDJPY-OTC
[2025-05-12 11:52:44,457] [INFO] Worker lanzado: milhao_minoria sobre USDJPY-OTC
